date,store_id,revenue,revenue_prediction,lower_bound,upper_bound
2019-04-21,S0010,2358.85,2460.9543406128487,952.9307800022937,3968.977901223404
2019-04-28,S0010,2554.55,3031.8679207479436,1450.4525546678592,4613.2832868280275
2019-05-05,S0010,2224.78,2559.9214204175782,950.462450128995,4169.380390706161
2019-05-12,S0010,2625.29,2830.1224527873433,1193.1014565974917,4467.143448977195
2019-05-19,S0010,2570.45,2686.4338657637213,1022.3074419012107,4350.560289626232
2019-05-26,S0010,2214.13,2778.32498203151,1087.5276277712321,4469.122336291788
2019-06-02,S0010,2372.03,2613.9175077858035,896.8634544631004,4330.971561108507
2019-06-09,S0010,1957.34,2853.0992071242085,1110.183962184542,4596.014452063875
2019-06-16,S0010,2566.34,2711.8443547867846,943.4460707639626,4480.242638809606
2019-06-23,S0010,3962.14,2829.432049976972,1035.912740506366,4622.9513594475775
2019-06-30,S0010,2541.9,2720.575900231317,902.2824273708391,4538.869373091795
2019-07-07,S0010,2007.9,2634.3981191751072,791.6622722732588,4477.133966076955
2019-07-14,S0010,2635.52,2545.031544057531,678.1628909454137,4411.900197169648
2019-07-21,S0010,2207.34,3115.9451241926254,1173.5464384548754,5058.343809930375
2019-07-28,S0010,1963.27,2643.99862386226,668.6571328799789,4619.340114844541
2019-08-04,S0010,2370.72,2914.199656232025,906.4570120014578,4921.942300462592
2019-08-11,S0010,2161.76,2770.511069208403,730.882086219149,4810.1400521976575
2019-08-18,S0010,4290.46,2862.402185476192,791.3777619066927,4933.426609045691
2019-08-25,S0010,8302.2,2697.9947112304853,596.0437302959649,4799.945692165005
2019-09-01,S0010,2947.91,2937.1764105688903,804.7473520248473,5069.605469112934
2019-09-08,S0010,2749.2,2795.9215582314664,633.4439360186147,4958.399180444318
2019-09-15,S0010,2851.46,2913.5092534216537,721.3948985262273,5105.623608317081
2019-09-22,S0010,2247.66,2804.653103675999,583.2972154638769,5026.00899188812
2019-09-29,S0010,3618.38,2718.475322619789,468.25660364315036,4968.694041596427
2019-10-06,S0010,497.8,2629.1087475022127,350.38216994906134,4907.835325055365
2019-10-13,S0010,0.0,3200.022327637307,844.4948912517398,5555.549764022875
2019-10-20,S0010,0.0,2728.075827306942,335.509296121807,5120.642358492077
2019-10-27,S0010,0.0,2998.276859676707,569.2371118700762,5427.316607483337
2019-11-03,S0010,0.0,2854.588272653085,389.61508301415824,5319.561462292011
2018-11-11,S0012,1068.8799999999999,2016.5322821494653,1342.6481945338842,2690.4163697650465
2018-11-18,S0012,954.48,1399.6328739061044,720.56194446097,2078.7038033512385
2018-11-25,S0012,1467.23,1596.3971389373958,912.1834331663073,2280.6108447084844
2018-12-02,S0012,1278.0,1707.9658236903542,1018.6481270896185,2397.28352029109
2018-12-09,S0012,1118.27,2126.0278568183735,1431.6437205441966,2820.4119930925503
2018-12-16,S0012,1366.37,1611.251784243938,911.8379108609853,2310.6656576268906
2018-12-23,S0012,1183.14,1767.2814247319939,1062.8737277558225,2471.689121708165
2018-12-30,S0012,1410.24,1757.0287552177374,1047.6623888657396,2466.3951215697352
2019-01-06,S0012,1203.17,1901.1522770474246,1186.8616566708695,2615.44289742398
2019-01-13,S0012,938.61,1855.8609382287289,1136.6796949997984,2575.0421814576594
2019-01-20,S0012,1360.17,1809.3319894212905,1085.2921927421444,2533.3717861004366
2019-01-27,S0012,1358.67,1626.5687708066919,897.6967842547494,2355.440757358634
2019-02-03,S0012,1328.58,2140.741379631556,1347.85842938113,2933.624329881982
2019-02-10,S0012,2316.7200000000003,1523.8419713881947,723.0748386152711,2324.609104161118
2019-02-17,S0012,1611.24,1720.606236419486,912.0378037131869,2529.1746691257854
2019-02-24,S0012,2126.29,1832.1749211724446,1015.8802650748414,2648.469577270048
2019-03-03,S0012,1762.57,2250.2369543004634,1426.2885657562588,3074.185342844668
2019-03-10,S0012,1318.4,1735.4608817260282,903.929209424419,2566.992554027637
2019-03-17,S0012,1429.99,1891.4905222140844,1052.4441011689369,2730.536943259232
2019-03-24,S0012,1997.65,1881.2378526998277,1034.7433916131781,2727.7323137864773
2019-03-31,S0012,1511.91,2025.3613745295147,1171.4838277627339,2879.2389212962953
2019-04-07,S0012,1613.96,1980.070035710819,1118.8725871886236,2841.2674842330143
2019-04-14,S0012,1140.09,1933.5410869033808,1065.084182519367,2801.9979912873946
2019-04-21,S0012,1898.3799999999999,1750.7778682887822,875.1097260834958,2626.4460104940686
2019-04-28,S0012,1331.31,2264.9504771136462,1325.339383516082,3204.56157071121
2019-05-05,S0012,1510.89,1648.051068870285,698.009071073311,2598.093066667259
2019-05-12,S0012,2396.09,1844.8153339015764,884.4624579807546,2805.1682098223982
2019-05-19,S0012,1279.96,1956.3840186545349,985.8303813961031,2926.937655912967
2019-05-26,S0012,1445.3,2374.4460517825537,1393.7978062149568,3355.0942973501506
2019-06-02,S0012,1616.75,1859.6699792081185,869.0299881644069,2850.3099702518302
2019-06-09,S0012,1521.63,2015.6996196961748,1015.1676603807178,3016.2315790116318
2019-06-16,S0012,1935.1,2005.446950181918,995.1198678950839,3015.774032468752
2019-06-23,S0012,1840.59,2149.570472011605,1129.5423122144123,3169.598631808798
2019-06-30,S0012,1341.27,2104.2791331929093,1074.641170003139,3133.9170963826796
2019-07-07,S0012,1583.63,2057.750184385471,1018.5898669559083,3096.910501815034
2019-07-14,S0012,2878.81,1874.9869657708725,826.374969608016,2923.598961933729
2019-07-21,S0012,1296.75,2389.1595745957366,1277.4375589213762,3500.881590270097
2019-07-28,S0012,1630.94,1772.2601663523753,647.8127951892009,2896.70753751555
2019-08-04,S0012,1662.55,1969.0244313836668,832.0012230549942,3106.0476397123393
2019-08-11,S0012,1562.2,2080.593116136625,931.1322634472649,3230.0539688259855
2019-08-18,S0012,2392.53,2498.655149264644,1336.8898520931011,3660.420446436187
2019-08-25,S0012,5831.04,1983.8790766902089,809.9382991908185,3157.819854189599
2019-09-01,S0012,1349.81,2139.908717178265,953.917447505361,3325.8999868511687
2019-09-08,S0012,1937.03,2129.656047664008,931.7355007498181,3327.5765945781977
2019-09-15,S0012,1965.89,2273.779569493695,1064.0473638256374,3483.5117751617527
2019-09-22,S0012,1982.73,2228.488230674999,1007.0584522326062,3449.918009117392
2019-09-29,S0012,1436.1299999999999,2181.959281867561,948.9413938499051,3414.977169885217
2019-10-06,S0012,317.09000000000003,1999.1960632529624,754.6797653273145,3243.71236117861
2019-10-13,S0012,0.0,2513.368672077827,1206.8377520761678,3819.899592079486
2019-10-20,S0012,0.0,1896.4692638344657,575.1731376406822,3217.7653900282494
2019-10-27,S0012,0.0,2093.2335288657573,757.3426374800765,3429.124420251438
2019-11-03,S0012,0.0,2204.8022136187155,854.4749176881883,3555.129509549243
2018-11-11,S0015,2689.31,3239.862218256264,2199.3640307510395,4280.360405761488
2018-11-18,S0015,2985.48,2338.1998776628757,1265.6085244826268,3410.7912308431246
2018-11-25,S0015,2945.27,2276.9751853765706,1173.22342722059,3380.726943532551
2018-12-02,S0015,3393.35,2665.5110407596603,1531.4547474709195,3799.567334048401
2018-12-09,S0015,2671.98,2665.223781389569,1501.651949028894,3828.7956137502442
2018-12-16,S0015,2952.6,2712.8281471526016,1520.47117804538,3905.185116259823
2018-12-23,S0015,3408.38,2436.5900415702263,1216.1266564193484,3657.053426721104
2018-12-30,S0015,3508.42,2581.9682395882105,1334.031299190451,3829.90517998597
2019-01-06,S0015,3514.87,2280.305362152967,1005.486810387775,3555.123913918159
2019-01-13,S0015,2578.47,2748.3058032686736,1447.1608948745,4049.4507116628474
2019-01-20,S0015,3751.2,2744.4550791377615,1417.5060200720177,4071.404138203505
2019-01-27,S0015,2784.42,2983.544184073983,1631.2832854043354,4335.805082743631
2019-02-03,S0015,3369.46,3402.9425507442124,1992.7004554888981,4813.184645999527
2019-02-10,S0015,3912.99,2285.902373620634,845.0532199982322,3726.751527243036
2019-02-17,S0015,2946.84,2358.693391359682,887.8739599682265,3829.5128227511377
2019-02-24,S0015,2669.07,2377.7496174349303,877.5585242661373,3877.9407106037233
2019-03-03,S0015,2957.7,2825.228903615968,1296.230266504976,4354.227540726961
2019-03-10,S0015,2712.25,2673.275411496768,1116.0020416122238,4230.548781381312
2019-03-17,S0015,2621.7,2471.8920205214413,886.848215191173,4056.9358258517095
2019-03-24,S0015,2625.58,2748.645554367499,1136.3095530699559,4360.981555665042
2019-03-31,S0015,2739.11,2295.8616626646954,656.6878166848239,3935.035508644567
2019-04-07,S0015,3046.43,2459.7926934712696,794.2133907634288,4125.37199617911
2019-04-14,S0015,2704.45,2727.9478541103763,1036.3752337735993,4419.520474447153
2019-04-21,S0015,3018.7599999999998,2970.2768571568477,1253.104342195895,4687.4493721178005
2019-04-28,S0015,2868.5099999999998,2784.827671061045,919.2258595711764,4650.429482550913
2019-05-05,S0015,3116.55,2233.2471303201246,324.40643656456314,4142.0878240756865
2019-05-12,S0015,3226.54,2370.030658076596,418.9090654432339,4321.152250709958
2019-05-19,S0015,2195.05,2623.7069369634137,631.2014427820093,4616.212431144818
2019-05-26,S0015,2153.35,2921.708398039003,888.6612221362852,4954.75557394172
2019-06-02,S0015,2666.43,2865.5833680652886,792.7873109123052,4938.379425218272
2019-06-09,S0015,2583.12,2706.066775816273,594.2698704174877,4817.863681215058
2019-06-16,S0015,2677.12,3042.487995750864,892.3975686397566,5192.5784228619705
2019-06-23,S0015,4063.4,2611.9712362703553,424.25747074759875,4799.685001793112
2019-06-30,S0015,3113.07,2796.629318423041,571.928395835761,5021.330241010321
2019-07-07,S0015,2751.37,2861.041015837243,599.9578970502243,5122.124134624261
2019-07-14,S0015,2088.14,3328.859396975269,1031.9702953496453,5625.748498600893
2019-07-21,S0015,1695.61,3487.034299842975,980.4260577947443,5993.642541891206
2019-07-28,S0015,2085.97,2546.4957952298987,-20.620360990165864,5113.611951449963
2019-08-04,S0015,2520.35,2565.3339321421413,-60.89641570399408,5191.564279988277
2019-08-11,S0015,2270.08,2788.366031603712,104.32312576744607,5472.408937439978
2019-08-18,S0015,4564.84,3006.7692999220594,266.1330962656998,5747.405503578419
2019-08-25,S0015,13125.52,2960.8336933514083,164.74941686511147,5756.917969837705
2019-09-01,S0015,2545.12,2730.137603800683,-120.31635331489451,5580.59156091626
2019-09-08,S0015,2759.73,2953.5895482728583,49.78372796430904,5857.395368581408
2019-09-15,S0015,2664.79,2574.3322210552656,-381.86275263638163,5530.527194746913
2019-09-22,S0015,3001.69,2882.9705483504863,-124.70117624010072,5890.642272941073
2019-09-29,S0015,3424.1,2996.793661359359,-61.48848444139594,6055.075807160114
2019-10-06,S0015,505.74,3267.907346407442,159.8387880024602,6375.975904812424
2019-10-13,S0015,0.0,3410.9363096267184,182.60118643118676,6639.27143282225
2019-10-20,S0015,0.0,2543.1705849232526,-746.8079708650803,5833.1491407115855
2019-10-27,S0015,0.0,2634.2388185341856,-716.2492246374741,5984.726861705845
2019-11-03,S0015,0.0,2774.2903608296338,-635.6335910093853,6184.214312668653
2018-11-11,S0020,5960.16,7656.395539906008,3622.367577683992,11690.423502128024
2018-11-18,S0020,6064.79,6298.285667821074,1501.8506438547747,11094.720691787374
2018-11-25,S0020,5849.3,6841.4978284606,1388.2458091574372,12294.749847763764
2018-12-02,S0020,6199.41,6175.485417188564,136.44176785815944,12214.529066518968
2018-12-09,S0020,6828.03,5869.603833314753,-703.2279095185932,12442.435576148098
2018-12-16,S0020,7253.63,5940.190174352085,-1126.222225599924,13006.602574304094
2018-12-23,S0020,7708.37,6289.297681668289,-1238.4022469478332,13816.997610284412
2018-12-30,S0020,8838.35,5957.972885027504,-2004.338783083731,13920.28455313874
2019-01-06,S0020,8086.11,6350.714558817277,-2023.6963481184448,14725.125465752999
2019-01-13,S0020,7401.61,6397.709494436637,-2369.493749160244,15164.91273803352
2019-01-20,S0020,11357.56,6280.396194598843,-2862.8843287286636,15423.67671792635
2019-01-27,S0020,8863.37,6668.065539664494,-2838.672438837926,16174.803518166915
2019-02-03,S0020,8315.38,7997.819764118312,-2054.390965325734,18050.030493562357
2019-02-10,S0020,9380.39,6639.709892033378,-3856.257271781461,17135.677055848217
2019-02-17,S0020,7870.01,7182.922052672904,-3738.830322359201,18104.67442770501
2019-02-24,S0020,7372.11,6516.909641400869,-4814.651794177267,17848.471076979004
2019-03-03,S0020,8722.18,6211.028057527057,-5516.033328222376,17938.08944327649
2019-03-10,S0020,8028.2699999999995,6281.614398564389,-5828.037926139375,18391.266723268152
2019-03-17,S0020,7941.36,6630.721905880595,-5849.799600499855,19111.243412261043
2019-03-24,S0020,7071.81,6299.39710923981,-6541.289448580477,19140.0836670601
2019-03-31,S0020,7728.18,6692.138783029583,-6498.892680144732,19883.170246203896
2019-04-07,S0020,7107.23,6739.133718648942,-6793.210094956981,20271.477532254867
2019-04-14,S0020,6985.2,6621.820418811149,-7243.55610568948,20487.196943311777
2019-04-21,S0020,8564.65,7009.489763876799,-7183.806125682658,21202.785653436255
2019-04-28,S0020,7341.83,8339.243988330618,-6325.533277270864,23004.0212539321
2019-05-05,S0020,8827.1,6981.134116245684,-8080.834060223241,22043.102292714608
2019-05-12,S0020,8035.91,7524.34627688521,-7924.674446328372,22973.36700009879
2019-05-19,S0020,7514.21,6858.333865613175,-8968.295531585292,22684.96326281164
2019-05-26,S0020,8084.63,6552.452281739363,-9642.989226223239,22747.893789701964
2019-06-02,S0020,7149.94,6623.038622776695,-9933.002813518375,23179.080059071763
2019-06-09,S0020,5657.3,6972.1461300929,-9936.807990497004,23881.100250682804
2019-06-16,S0020,4166.27,6640.821333452115,-10613.831520379166,23895.4741872834
2019-06-23,S0020,11099.65,7033.563007241888,-10560.006325603672,24627.132340087446
2019-06-30,S0020,7679.5,7080.557942861247,-10845.552939776495,25006.66882549899
2019-07-07,S0020,7688.94,6963.244643023454,-11289.460023543399,25215.94930959031
2019-07-14,S0020,6092.35,7350.913988089104,-11225.617754812716,25927.445730990927
2019-07-21,S0020,5964.25,8680.668212542923,-10343.883667829085,27705.220092914933
2019-07-28,S0020,6542.3,7322.558340457989,-12087.037287006828,26732.153967922804
2019-08-04,S0020,7173.31,7865.770501097515,-11921.462610877614,27653.003613072644
2019-08-11,S0020,7921.43,7199.75808982548,-12958.062384367508,27357.57856401847
2019-08-18,S0020,13095.59,6893.876505951668,-13627.846748810009,27415.599760713347
2019-08-25,S0020,37932.479999999996,6964.462846989,-13914.82372125523,27843.749415233233
2019-09-01,S0020,9500.83,7313.570354305206,-13917.25960840647,28544.40031701688
2019-09-08,S0020,9153.79,6982.245557664421,-14594.403536613048,28558.89465194189
2019-09-15,S0020,9709.7,7374.9872314541935,-14542.033734158169,29292.008197066556
2019-09-22,S0020,7027.49,7421.982167073553,-14830.234736480355,29674.19907062746
2019-09-29,S0020,10920.37,7304.6688672357595,-15277.873078076671,29887.21081254819
2019-10-06,S0020,1790.77,7692.33821230141,-15218.917857556084,30603.5942821589
2019-10-13,S0020,0.0,9022.092436755229,-14329.878017454037,32374.062890964495
2019-10-20,S0020,0.0,7663.982564670295,-16072.230601490308,31400.1957308309
2019-10-27,S0020,0.0,8207.19472530982,-15907.233968999446,32321.623419619085
2019-11-03,S0020,0.0,7541.1823140377855,-16945.64693550336,32028.01156357893
2018-11-11,S0023,2417.54,3522.944983690293,2124.3085162464085,4921.581451134178
2018-11-18,S0023,2857.13,2987.536339216094,1583.3115000363196,4391.761178395868
2018-11-25,S0023,3423.48,3706.33104965264,2296.5762166695004,5116.08588263578
2018-12-02,S0023,3475.05,3305.9457723726855,1890.6945044525148,4721.197040292856
2018-12-09,S0023,2680.17,3813.7455977417358,2393.0223682143796,5234.468827269092
2018-12-16,S0023,3251.14,3239.2608759691147,1813.0874600123625,4665.434291925867
2018-12-23,S0023,2860.08,3486.124544508668,2054.521701656793,4917.727387360543
2018-12-30,S0023,3593.19,3240.9931007865207,1803.9806117094033,4678.005589863638
2019-01-06,S0023,3360.55,3490.3877318849136,2047.982840929053,4932.792622840774
2019-01-13,S0023,2899.52,3469.8680649658104,2022.0790939179647,4917.657036013656
2019-01-20,S0023,3185.69,3358.622925024131,1905.4262470888543,4811.819602959407
2019-01-27,S0023,3315.57,3243.5918428842506,1785.0556318296676,4702.128053938834
2019-02-03,S0023,3537.64,3734.270966073534,2204.036333724709,5264.505598422359
2019-02-10,S0023,3726.11,3198.862321599335,1660.790172538634,4736.934470660036
2019-02-17,S0023,2617.14,3917.6570320358805,2371.8356873511857,5463.478376720575
2019-02-24,S0023,2936.88,3517.271754755926,1963.7547098662185,5070.788799645634
2019-03-03,S0023,4473.65,4025.071580124976,2463.9006915295377,5586.242468720415
2019-03-10,S0023,3468.97,3450.586858352355,1881.8004119135,5019.37330479121
2019-03-17,S0023,3151.94,3697.4505268919083,2121.085306292958,5273.8157474908585
2019-03-24,S0023,3802.32,3452.3190831697616,1868.4103834865357,5036.227782852988
2019-03-31,S0023,3420.68,3701.713714268154,2110.293293919496,5293.134134616812
2019-04-07,S0023,2521.91,3681.1940473490513,2082.28170708182,5280.1063876162825
2019-04-14,S0023,3350.57,3569.9489074073713,1963.521330035736,5176.376484779006
2019-04-21,S0023,5560.28,3454.917825267491,1840.9446307179512,5068.891019817031
2019-04-28,S0023,4172.49,3945.5969484567745,2257.4272366360256,5633.766660277523
2019-05-05,S0023,3216.47,3410.1883039825752,1711.9334998136314,5108.4431081515195
2019-05-12,S0023,3832.63,4128.983014419121,2420.76069247364,5837.205336364602
2019-05-19,S0023,2585.2400000000002,3728.5977371391664,2010.4827175176138,5446.712756760719
2019-05-26,S0023,3203.44,4236.397562508217,2508.4509285299555,5964.344196486478
2019-06-02,S0023,3410.95,3661.9128407355956,1924.1912812776277,5399.634400193563
2019-06-09,S0023,3263.17,3908.776509275149,2161.334681110546,5656.218337439752
2019-06-16,S0023,3135.42,3663.645065553002,1906.5355946661568,5420.7545364398475
2019-06-23,S0023,4914.2699999999995,3913.0396966513945,2146.310766889378,5679.768626413411
2019-06-30,S0023,3378.64,3892.5200297322917,2116.205436350112,5668.8346231144715
2019-07-07,S0023,4064.45,3781.2748897906117,1995.3567345894078,5567.193044991815
2019-07-14,S0023,3358.0099999999998,3666.2438076507315,1870.6168393810942,5461.870775920369
2019-07-21,S0023,3473.61,4156.922930840015,2285.634313872949,6028.211547807082
2019-07-28,S0023,2863.78,3621.514286365816,1737.9809009997557,5505.047671731876
2019-08-04,S0023,2960.08,4340.308996802362,2444.6749113395726,6235.943082265152
2019-08-11,S0023,2890.8,3939.9237195224077,2032.2842175913984,5847.563221453417
2019-08-18,S0023,5215.6,4447.723544891458,2528.158527322524,6367.288562460391
2019-08-25,S0023,10981.1,3873.238823118837,1941.8230714679707,5804.654574769704
2019-09-01,S0023,3422.93,4120.10249165839,2176.908243957875,6063.296739358905
2019-09-08,S0023,4100.42,3874.9710479362434,1920.0679947577175,5829.8741011147695
2019-09-15,S0023,3097.54,4124.365679034636,2157.8182927155585,6090.913065353713
2019-09-22,S0023,3029.67,4103.846012115533,2125.702494719043,6081.989529512023
2019-09-29,S0023,3375.02,3992.600872173853,2002.8513516832415,5982.350392664464
2019-10-06,S0023,299.47,3877.569790033973,1876.0532723317758,5879.08630773617
2019-10-13,S0023,0.0,4368.248913223257,2290.348374553655,6446.149451892858
2019-10-20,S0023,0.0,3832.8402687490575,1740.6662511893119,5925.014286308803
2019-10-27,S0023,0.0,4551.634979185604,2445.354094230232,6657.915864140976
2019-11-03,S0023,0.0,4151.249701905649,2030.9753712783372,6271.524032532961
2018-11-11,S0026,8631.78,10689.659681082265,5416.293280481687,15963.026081682841
2018-11-18,S0026,9450.65,7890.8989560484315,1791.679073637013,13990.11883845985
2018-11-25,S0026,8620.15,9550.009980095954,3145.2825454256063,15954.737414766303
2018-12-02,S0026,9525.7,9032.601229872824,2477.609304163163,15587.593155582485
2018-12-09,S0026,9464.3,8144.704437567368,1495.7108726690876,14793.698002465648
2018-12-16,S0026,10064.21,7975.983777688275,1256.1783915932656,14695.789163783284
2018-12-23,S0026,9309.16,8889.37153433275,2109.1770464298943,15669.566022235605
2018-12-30,S0026,10771.69,8950.366529149245,2114.70613777612,15786.02692052237
2019-01-06,S0026,11632.02,8903.592474806257,2014.8130782445805,15792.371871367934
2019-01-13,S0026,9014.73,8667.801655234318,1726.9677838280268,15608.63552664061
2019-01-20,S0026,12215.77,8524.379728992993,1532.02114500266,15516.738312983327
2019-01-27,S0026,9458.68,9593.729137393942,2551.004079941962,16636.454194845923
2019-02-03,S0026,9665.87,11134.943306980771,3848.961237572639,18420.925376388903
2019-02-10,S0026,12438.32,8305.612055645714,881.6446484462813,15729.579462845146
2019-02-17,S0026,10467.56,9949.378703537657,2427.922526568206,17470.834880507107
2019-02-24,S0026,9108.42,9424.268094429799,1823.1135688388504,17025.42262002075
2019-03-03,S0026,10377.4,8532.505479905258,860.0478026287483,16204.963157181766
2019-03-10,S0026,9958.34,8361.844433730692,622.2480881566944,16101.440779304688
2019-03-17,S0026,9321.87,9274.258245179997,1469.6609216832449,17078.85556867675
2019-03-24,S0026,9210.2,9334.764384120008,1466.2668681464902,17203.261900093526
2019-03-31,S0026,8542.98,9287.744956557706,1355.8548691978613,17219.63504391755
2019-04-07,S0026,8795.99,9051.830975907722,1056.657704941782,17047.00424687366
2019-04-14,S0026,9412.86,8908.34723097572,849.7747707471035,16966.919691204337
2019-04-21,S0026,11217.09,9977.665610494998,1856.0386361527262,18099.29258483727
